71.6000,-51.5500, 27.6900,18.0000,4.0000
71.6000,-41.9500, 14.4300,19.0000,4.0000
71.6000,-41.8500,  9.7700,20.0000,4.0000
71.6000,-41.5400,  5.4100,21.0000,4.0000
71.6000,-40.9100,  1.1500,22.0000,4.0000
71.6000,-39.2100, -4.5600,23.0000,4.0000
71.6000,-27.5200, -7.1100,24.0000,4.0000
71.6000,-25.1300,-11.0300,25.0000,4.0000
71.6000,-22.3200,-14.6700,26.0000,4.0000
71.6000,-18.3700,-18.0700,27.0000,4.0000
71.6000,-14.2200,-19.9000,28.0000,4.0000
71.6000,-12.0500,-29.4600,29.0000,4.0000
71.6000, -5.0900,-30.7500,30.0000,4.0000
71.6000,  0.8500,-31.3200,31.0000,4.0000
71.6000,  6.0600,-22.7100,32.0000,4.0000
71.6000, 10.2500,-21.6000,33.0000,4.0000
71.6000, 13.6700,-19.6600,34.0000,4.0000
71.6000, 16.1300,-17.5200,35.0000,4.0000
71.6000, 26.6200,-18.3200,36.0000,4.0000
71.6000, 29.2600,-13.9500,37.0000,4.0000
71.6000, 38.9700,-10.9800,38.0000,4.0000
71.6000, 40.0400, -2.7000,39.0000,4.0000
71.6000, 32.4700,  2.7600,40.0000,4.0000
71.6000, 32.4100,  7.9700,41.0000,4.0000
61.7000, -0.0400,  0.0400,1.0000,5.0000
61.7000, 49.4200, 18.2300,2.0000,5.0000
61.7000, 48.5300, 25.9200,3.0000,5.0000
61.7000, 46.3800, 35.4700,4.0000,5.0000
61.7000, 49.1500, 56.8200,5.0000,5.0000
61.7000, 44.6900, 79.7900,6.0000,5.0000
61.7000, 29.3800, 64.4000,7.0000,5.0000
61.7000, 22.0900, 71.3100,8.0000,5.0000
61.7000, 14.4500, 76.9300,9.0000,5.0000
61.7000,  5.8700, 68.5900,10.0000,5.0000
61.7000, -1.4000, 71.6100,11.0000,5.0000
61.7000, -7.9200, 73.2100,12.0000,5.0000
61.7000,-14.0200, 73.1700,13.0000,5.0000
61.7000,-21.8100, 70.5400,14.0000,5.0000
61.7000,-30.1300, 65.1100,15.0000,5.0000
61.7000,-46.9700, 64.6500,16.0000,5.0000
61.7000,-55.9400, 49.1900,17.0000,5.0000
61.7000,-51.5800, 26.3000,18.0000,5.0000
61.7000,-52.2200, 16.2600,19.0000,5.0000
61.7000,-52.0900, 10.6300,20.0000,5.0000
61.7000,-51.8800,  5.5100,21.0000,5.0000
61.7000,-41.1100,  0.1900,22.0000,5.0000
61.7000,-39.1700, -5.8800,23.0000,5.0000
61.7000,-36.7700,-10.9000,24.0000,5.0000
61.7000,-33.1600,-16.4200,25.0000,5.0000
61.7000,-29.2200,-21.2700,26.0000,5.0000
61.7000,-22.9800,-25.7300,27.0000,5.0000
61.7000,-16.8100,-28.3100,28.0000,5.0000
61.7000,-13.0700,-37.5500,29.0000,5.0000
61.7000, -4.5200,-39.1800,30.0000,5.0000
61.7000,  2.6400,-39.4900,31.0000,5.0000
61.7000,  9.5800,-30.6400,32.0000,5.0000
61.7000, 15.2800,-29.0500,33.0000,5.0000
61.7000, 20.0700,-26.9200,34.0000,5.0000
61.7000, 23.2900,-23.7900,35.0000,5.0000
61.7000, 34.4700,-24.0300,36.0000,5.0000
61.7000, 37.1000,-18.3400,37.0000,5.0000
61.7000, 38.6700,-11.6300,38.0000,5.0000
61.7000, 40.0700, -3.4400,39.0000,5.0000
61.7000, 49.3800,  2.7800,40.0000,5.0000
61.7000, 49.6700, 10.7100,41.0000,5.0000
51.5700, -0.0300,  0.0400,1.0000,6.0000
51.5700, 59.3600, 19.6700,2.0000,6.0000
51.5700, 58.0100, 30.5200,3.0000,6.0000
51.5700, 55.7600, 42.0500,4.0000,6.0000
51.5700, 55.2000, 68.3200,5.0000,6.0000
51.5700, 40.5300, 69.0400,6.0000,6.0000
51.5700, 29.4500, 64.4400,7.0000,6.0000
51.5700, 19.7900, 58.7500,8.0000,6.0000
51.5700, 13.1200, 63.9900,9.0000,6.0000
51.5700,  5.3300, 54.9000,10.0000,6.0000
51.5700, -0.4800, 57.2700,11.0000,6.0000
51.5700, -6.4000, 58.7100,12.0000,6.0000
51.5700,-11.7100, 58.4600,13.0000,6.0000
51.5700,-18.3700, 55.8800,14.0000,6.0000
51.5700,-25.0200, 50.5500,15.0000,6.0000
51.5700,-40.1400, 52.8400,16.0000,6.0000
51.5700,-56.8600, 49.2200,17.0000,6.0000
51.5700,-63.2800, 28.9500,18.0000,6.0000
51.5700,-52.8700, 15.4600,19.0000,6.0000
51.5700,-52.6900,  9.7000,20.0000,6.0000
51.5700,-51.9900,  4.4600,21.0000,6.0000
51.5700,-51.2000, -1.3600,22.0000,6.0000
51.5700,-38.5900, -7.0000,23.0000,6.0000
51.5700,-36.1900,-11.9900,24.0000,6.0000
51.5700,-32.3600,-17.7100,25.0000,6.0000
51.5700,-27.9500,-22.2400,26.0000,6.0000
51.5700,-21.7200,-26.6300,27.0000,6.0000
51.5700,-15.7200,-29.0800,28.0000,6.0000
51.5700,-11.8800,-38.5600,29.0000,6.0000
51.5700, -3.4100,-48.0800,30.0000,6.0000
51.5700,  5.0200,-48.3500,31.0000,6.0000
51.5700, 14.1900,-39.1400,32.0000,6.0000
51.5700, 22.0500,-37.0200,33.0000,6.0000
51.5700, 27.4000,-33.7200,34.0000,6.0000
51.5700, 31.2400,-29.9400,35.0000,6.0000
51.5700, 35.2100,-24.6600,36.0000,6.0000
51.5700, 46.1700,-23.4000,37.0000,6.0000
51.5700, 48.9800,-15.9500,38.0000,6.0000
51.5700, 51.2000, -5.8400,39.0000,6.0000
51.5700, 59.6900,  1.5300,40.0000,6.0000
51.5700, 59.7900, 10.7200,41.0000,6.0000
41.2200, -0.0300,  0.0300,1.0000,7.0000
41.2200, 61.4000, 17.9200,2.0000,7.0000
41.2200, 59.5000, 30.1700,3.0000,7.0000
41.2200, 56.6000, 40.9900,4.0000,7.0000
41.2200, 51.0600, 58.8100,5.0000,7.0000
41.2200, 32.3700, 46.6200,6.0000,7.0000
41.2200, 22.1500, 41.1300,7.0000,7.0000
41.2200, 17.0400, 45.9500,8.0000,7.0000
